"","N","P_CODE","NRM_REGION","REEF","DEPTH","VISIT_NO","LATITUDE","LONGITUDE","Date","subregion","A","AB","HC","SC","CoralCover","MA","ST","Acr","RANK","DISTURBANCE","STORM_NAME","DISTURBANCE_DATE","juv5.d.nf","juv5.abun.nf","MAprop","yr","DateRange","NumYearsInRange","Change.score.linear.mean","CoralCover.score","juv.score","ma.score","gen.composition","composition.score"
"1374",784,"IN","Mackay Whitsunday","Shute Harbour","2",6,-20.3016833333333,148.803216666667,2010-06-20,"Proserpine",25.6818525595096,17.9717777247034,35.424722354908,19.7962542791179,55.220976634026,0.0632911392405063,0.626975360242019,24.8389907252607,1,"s","Ului",2020-03-20,8.95991536236948,79.5,0.246443044145079,2010,"2007 - 2010",4,1,0.736279688453679,0.711422525883534,1,0.216834575078869,0.5
"1375",1570,"IN","Mackay Whitsunday","Shute Harbour","2",NA,NA,NA,NA,"Proserpine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,"2008 - 2011",4,1,0.736279688453679,0.711422525883534,1,NA,0.5
"1376",793,"IN","Mackay Whitsunday","Shute Harbour","2",8,-20.3016833333333,148.803216666667,2012-07-26,"Proserpine",19.5735759493671,18.1969936708861,43.5727848101266,16.7167721518987,60.2895569620253,0.25,1.06329113924051,32.1954113924051,1,"n","",NA,11.4153966025869,77,1.27723212481306,2012,"2009 - 2012",4,1,0.803860759493671,0.886814043041923,1,0.248649370200011,0.5
"1377",1571,"IN","Mackay Whitsunday","Shute Harbour","2",NA,NA,NA,NA,"Proserpine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,"2010 - 2013",4,1,0.803860759493671,0.886814043041923,1,NA,0.5
"1378",805,"IN","Mackay Whitsunday","Shute Harbour","2",10,-20.3016833333333,148.803216666667,2014-05-07,"Proserpine",22.7358490566038,11.6591981132075,46.1360062893082,18.2794811320755,64.4154874213836,0.688679245283019,0.188286163522013,34.3066037735849,1,"n","",NA,10.9706234283118,85.5,3.02904564315353,2014,"2011 - 2014",4,0.688294352411193,0.858873165618449,0.855044530593702,1,0.314688555578599,1
"1379",1572,"IN","Mackay Whitsunday","Shute Harbour","2",NA,NA,NA,NA,"Proserpine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"2012 - 2015",4,0.688294352411193,0.858873165618449,0.855044530593702,1,NA,1
"1380",814,"IN","Mackay Whitsunday","Shute Harbour","2",12,-20.3016833333333,148.803216666667,2016-05-06,"Proserpine",14.0176282051282,7.19070512820513,59.7804487179487,17.6330128205128,77.4134615384615,0,0.3125,45.9054487179487,1,"n","",NA,13.4982088098074,61,0,2016,"2013 - 2016",4,0.688294352411193,1,1,1,0.360673919390159,1
"1381",818,"IN","Mackay Whitsunday","Shute Harbour","2",13,-20.3016833333333,148.803216666667,2017-07-06,"Proserpine",33.875,28.5625,32.125,5,37.125,0.0625,5.375,26.9375,1,"s","Debbie",2020-03-28,1.94521456123433,24,0.18450184501845,2017,"2014 - 2017",4,0.688294352411193,0.495,0.169149092281246,1,0.405437793838804,1
"1382",822,"IN","Mackay Whitsunday","Shute Harbour","2",14,-20.3016833333333,148.803216666667,2018-06-16,"Proserpine",36.875,19,37.625,6.25,43.875,1.1875,1.125,28.4375,1,"n","",NA,3.54577998155074,45,3.22033898305085,2018,"2015 - 2018",4,0.849792123453872,0.585,0.30832869404789,1,0.345953216909697,1
"1383",1573,"IN","Mackay Whitsunday","Shute Harbour","2",NA,NA,NA,NA,"Proserpine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"2016 - 2019",4,0.849792123453872,0.585,0.30832869404789,1,NA,1
"1384",835,"IN","Mackay Whitsunday","Shute Harbour","2",16,-20.3016833333333,148.803216666667,2020-06-24,"Proserpine",38.5,12.4375,40.4375,8.0625,48.5,4,0.9375,34.25,1,"b","",2020-02-01,3.97124572630841,51,10.3896103896104,2020,"2017 - 2020",4,0.699584246907744,0.646666666666667,0.345325715331166,0.540024496062196,0.425514973037687,1
"1385",837,"IN","Mackay Whitsunday","Shute Harbour","2",17,-20.3016833333333,148.803216666667,2021-06-16,"Proserpine",36.0522798742138,8.51729559748428,43.9681603773585,10.2727987421384,54.2409591194968,2.25235849056604,1.25078616352201,36.5809748427673,1,"n","",NA,3.95435825691162,56,6.2474786571737,2021,"2018 - 2021",4,0.562194592155771,0.723212788259958,0.343857239731446,0.84879748591248,0.401622683275503,1
"1386",848,"IN","Mackay Whitsunday","Shute Harbour","2",18,-20.3016833333333,148.803216666667,2022-07-09,"Proserpine",34.7909203088926,9.00550314465409,44.6792005015524,10.3970125786164,55.0762130801688,3.69143579332856,0,36.9256577899849,1,"n","",NA,4.3948809400641,57.5,10.6103424702595,2022,"2019 - 2022",4,0.295161468006764,0.734349507735584,0.382163560005574,0.52357014142056,0.437054354270224,1
"1387",852,"IN","Mackay Whitsunday","Shute Harbour","2",19,-20.3016833333333,148.803216666667,2023-06-28,"Proserpine",31.6743375448829,6.64751579172619,49.9106582805844,10.5728678444097,60.4835261249941,3.45216917873896,0,41.5167152448916,1,"n","",NA,6.15218319933517,62,10.8989467383405,2023,"2020 - 2023",4,0.409877200304815,0.806447014999921,0.510870228523941,0.502056290945673,0.44107680271847,1
"1388",862,"IN","Mackay Whitsunday","Shute Harbour","2",20,-20.3016833333333,148.803216666667,2024-07-18,"Proserpine",32.2587025316456,4.6875,49.8662974683544,12.25,62.1162974683544,6.00158227848101,0,40.5537974683544,1,"u","",NA,4.50493608492002,49,18.6045370938075,2024,"2021 - 2024",4,0.307407900228611,0.828217299578059,0.391733572601741,0,0.429277172290458,1
"1389",867,"IN","Mackay Whitsunday","Shute Harbour","5",1,-20.3017333333333,148.803216666667,2005-07-11,"Proserpine",40.0490506329114,25.3441455696203,20.7784810126582,13.3900316455696,34.1685126582278,0.1875,0.125,9.76028481012658,NA,NA,NA,NA,11.9287961460909,80.5,0.468175891904705,2005,"2002 - 2005",1,NA,0.455580168776371,0.923485439006495,1,0.0864964742485653,0.5
"1390",880,"IN","Mackay Whitsunday","Shute Harbour","5",2,-20.3017333333333,148.803216666667,2006-05-03,"Proserpine",49,16.25,21.25,13.125,34.375,0.1875,0.25,10.25,1,"n","",NA,7.18005634764791,59.5,0.38265306122449,2006,"2003 - 2006",2,0.26638980917206,0.458333333333333,0.584289739117708,1,0.113962616687979,0.5
"1391",1574,"IN","Mackay Whitsunday","Shute Harbour","5",NA,NA,NA,NA,"Proserpine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,"2004 - 2007",3,0.26638980917206,0.458333333333333,0.584289739117708,1,NA,0.5
"1392",891,"IN","Mackay Whitsunday","Shute Harbour","5",4,-20.3017333333333,148.803216666667,2008-06-19,"Proserpine",24.2849842767296,41.7971698113208,22.2106918238994,11.4571540880503,33.6678459119497,0.0625,2.12696540880503,10.0129716981132,1,"n","",NA,13.4326645934619,112,0.257360677230864,2008,"2005 - 2008",4,0.224347273112436,0.448904612159329,1,1,0.108255464151215,0.5
"1393",1575,"IN","Mackay Whitsunday","Shute Harbour","5",NA,NA,NA,NA,"Proserpine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,"2006 - 2009",4,0.224347273112436,0.448904612159329,1,1,NA,0.5
"1394",907,"IN","Mackay Whitsunday","Shute Harbour","5",6,-20.3017333333333,148.803216666667,2010-06-18,"Proserpine",19.5767405063291,44.8615506329114,24.0340189873418,11.1518987341772,35.185917721519,0.125,1.37658227848101,8.32120253164557,1,"n","",NA,8.76183212344906,58.5,0.638512830874924,2010,"2007 - 2010",4,0.15274934385996,0.469145569620253,0.697273723103504,1,0.0571523981124675,0
"1395",1576,"IN","Mackay Whitsunday","Shute Harbour","5",NA,NA,NA,NA,"Proserpine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,"2008 - 2011",4,0.15274934385996,0.469145569620253,0.697273723103504,1,NA,0
"1396",924,"IN","Mackay Whitsunday","Shute Harbour","5",8,-20.3017333333333,148.803216666667,2012-07-26,"Proserpine",22.2893081761006,46.9834905660377,22.3447327044025,7.56800314465409,29.9127358490566,0.187893081761006,1.94103773584906,9.32625786163522,1,"n","",NA,11.782646172552,85,0.842974040632054,2012,"2009 - 2012",4,0.0615969753335542,0.398836477987421,0.913046155182282,1,0.102294254095907,0.5
"1397",1577,"IN","Mackay Whitsunday","Shute Harbour","5",NA,NA,NA,NA,"Proserpine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,"2010 - 2013",4,0.0615969753335542,0.398836477987421,0.913046155182282,1,NA,0.5
"1398",943,"IN","Mackay Whitsunday","Shute Harbour","5",10,-20.3017333333333,148.803216666667,2014-05-06,"Proserpine",25.5002288830507,35.8733082557121,25.7847305150864,11.0885777406257,36.8733082557121,1.19223688400605,1.12697536024202,11.1376333492556,1,"n","",NA,9.59398953378842,85.5,4.67539679535385,2014,"2011 - 2014",4,0.280350848788879,0.491644110076162,0.756713538127745,0.694946844904652,0.0399182533736097,0
"1399",1578,"IN","Mackay Whitsunday","Shute Harbour","5",NA,NA,NA,NA,"Proserpine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"2012 - 2015",4,0.280350848788879,0.491644110076162,0.756713538127745,0.694946844904652,NA,0
"1400",955,"IN","Mackay Whitsunday","Shute Harbour","5",12,-20.3017333333333,148.803216666667,2016-05-06,"Proserpine",29.2044025157233,32.5786163522013,28.4579402515723,9.00746855345912,37.4654088050314,0.4375,0.939072327044025,13.1973270440252,1,"n","",NA,8.43287464671131,81,1.49806180682675,2016,"2013 - 2016",4,0.503108256441878,0.499538784067086,0.673776760479379,1,0.0922270405498999,0.5
"1401",964,"IN","Mackay Whitsunday","Shute Harbour","5",13,-20.3017333333333,148.803216666667,2017-07-06,"Proserpine",27.4375,55.3125,13.75,3.1875,16.9375,0.1875,9.0625,7.3125,1,"s","Debbie",2020-03-28,2.92459979160746,28.5,0.683371298405467,2017,"2014 - 2017",4,0.503108256441878,0.225833333333333,0.254313025357171,1,0.252314378467298,1
"1402",971,"IN","Mackay Whitsunday","Shute Harbour","5",14,-20.3017333333333,148.803216666667,2018-06-16,"Proserpine",33.5625,47.1875,15.1875,3.5625,18.75,1.25,4.5,6.75,1,"n","",NA,4.58894871688052,53.5,3.7243947858473,2018,"2015 - 2018",4,0.455773204185362,0.25,0.399039018859176,0.788384090453184,0.149466081300332,1
"1403",1579,"IN","Mackay Whitsunday","Shute Harbour","5",NA,NA,NA,NA,"Proserpine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"2016 - 2019",4,0.455773204185362,0.25,0.399039018859176,0.788384090453184,NA,1
"1404",982,"IN","Mackay Whitsunday","Shute Harbour","5",16,-20.3017333333333,148.803216666667,2020-06-24,"Proserpine",34.5,39.4375,19.625,5.375,25,3.0625,4.1875,9.9375,1,"b","",2020-02-01,6.20631730509644,77,8.8768115942029,2020,"2017 - 2020",4,0.466031593064727,0.333333333333333,0.514736950364031,0.282152106000802,0.23981015562555,1
"1405",988,"IN","Mackay Whitsunday","Shute Harbour","5",17,-20.3017333333333,148.803216666667,2021-06-16,"Proserpine",42.3125,31.6875,20.875,3.375,24.25,1.125,0.5,11.3125,1,"n","",NA,6.21150987470801,89.5,2.65878877400295,2021,"2018 - 2021",4,0.437970647514884,0.323333333333333,0.515107848193429,0.893081335665478,0.355076305957229,1
"1406",1000,"IN","Mackay Whitsunday","Shute Harbour","5",18,-20.3017333333333,148.803216666667,2022-07-09,"Proserpine",41.4375,30.5,20.5625,5.5625,26.125,1.25,0,11.1875,1,"n","",NA,6.096499336991,79,3.01659125188537,2022,"2019 - 2022",4,0.20495485098252,0.348333333333333,0.506892809785072,0.857926753814363,0.30614106618335,1
"1407",1006,"IN","Mackay Whitsunday","Shute Harbour","5",19,-20.3017333333333,148.803216666667,2023-06-28,"Proserpine",38.5625,27.5,26.25,5.8125,32.0625,0.8125,0,15.375,1,"n","",NA,7.33260820570107,89,2.10696920583468,2023,"2020 - 2023",4,0.469969900655013,0.4275,0.595186300407219,0.947298361469847,0.292556499481685,1
"1408",1015,"IN","Mackay Whitsunday","Shute Harbour","5",20,-20.3017333333333,148.803216666667,2024-07-18,"Proserpine",44,21.8125,25.1875,6.875,32.0625,3.1875,0,15.375,1,"u","",NA,6.00225480404746,79.5,7.24431818181818,2024,"2021 - 2024",4,0.35247742549126,0.4275,0.500161057431961,0.442546812115564,0.333567013072833,1
"1409",9,"IN","Wet Tropics","Snapper North","2",1,-16.2924,145.496883333333,2005-12-11,"Daintree",52.1459512657641,0.2379758522162,39.7480392511204,7.5518654453762,47.2999046964966,3.32022272388916,0,37.5544853600469,NA,NA,NA,NA,1.75737329302756,17,6.36717260553461,2005,"2002 - 2005",1,NA,0.630665395953288,0.152815068958919,0.862840333014205,0.313715944007685,1
"1410",23,"IN","Wet Tropics","Snapper North","2",2,-16.2924,145.496883333333,2007-03-12,"Daintree",34.9166666666667,0.125,49.4583333333333,14.6666666666667,64.125,4.45833333333333,0,44.8333333333333,1,"n","",NA,0.352500550782111,2,12.7684964200477,2006,"2003 - 2006",2,0.601596387365548,0.855,0.0306522218071401,0.415845042008762,0.303712925570074,0.5
"1411",30,"IN","Wet Tropics","Snapper North","2",3,-16.2924,145.496883333333,2007-10-25,"Daintree",25.5847501183472,0.0416666666666667,58.7226313653885,15.4412744302428,74.1639057956313,11.2231064448502,0,53.8206600392236,1,"n","",NA,3.06985333187063,23.5,43.8663906934231,2007,"2004 - 2007",3,0.800798193682774,0.988852077275084,0.266943767988751,0,0.296382109832719,0.5
"1412",35,"IN","Wet Tropics","Snapper North","2",4,-16.2924,145.496883333333,2009-03-31,"Daintree",30.7916666666667,0.166666666666667,53,15.875,68.875,4.29166666666667,0,47.9583333333333,1,"s","unknown storm",2020-03-01,2.65040330513476,34,13.9377537212449,2008,"2005 - 2008",4,0.800798193682774,0.918333333333333,0.230469852620414,0.334197476168722,0.286396628218827,0.5
"1413",52,"IN","Wet Tropics","Snapper North","2",5,-16.2924,145.496883333333,2009-11-30,"Daintree",29.75,0.0833333333333333,51.625,18.375,70,8.45833333333333,0,45.75,1,"n","",NA,0.936309877486348,12.5,28.4313725490196,2009,"2006 - 2009",4,0.533865462455183,0.933333333333333,0.0814182502162042,0,0.290214310167916,0.5
"1414",58,"IN","Wet Tropics","Snapper North","2",6,-16.2924,145.496883333333,2010-11-08,"Daintree",29.2120020964361,0,54.0311844863732,16.6318134171908,70.6629979035639,9.95859538784067,0,49.2769916142558,1,"n","",NA,1.51946856404583,17,34.0907663739201,2010,"2007 - 2010",4,0.475863549721424,0.942173305380853,0.132127701221377,0,0.327534758558952,1
"1415",71,"IN","Wet Tropics","Snapper North","2",7,-16.2924,145.496883333333,2011-09-29,"Daintree",42.4088050314465,0.0833333333333333,45.3660901467505,12.0584381551363,57.4245283018868,20.2704402515723,0,40.9473270440252,1,"d","",NA,0.931258449033274,15,47.7977161500816,2011,"2008 - 2011",4,0.142530216388091,0.765660377358491,0.0809789955681108,0,0.332737683777188,1
"1416",73,"IN","Wet Tropics","Snapper North","2",8,-16.2924,145.496883333333,2012-11-17,"Daintree",45.7932389937107,0.584119496855346,40.4439203354298,12.8451257861635,53.2890461215933,20.3676624737945,0,35.8527253668763,1,"c","",NA,0.828181081197309,13.5,44.4774445340979,2012,"2009 - 2012",4,0.142530216388091,0.710520614954577,0.0720157461910703,0,0.323059359383929,1
"1417",82,"IN","Wet Tropics","Snapper North","2",9,-16.2924,145.496883333333,2013-09-20,"Daintree",65.9868972746331,0.291666666666667,18.7201257861635,14.8760482180294,33.5961740041929,23.643605870021,0.0416666666666667,16.2198637316562,1,"c","",NA,0.765926726957894,17,35.8307585998745,2013,"2010 - 2013",4,0.213795324582136,0.447948986722572,0.0666023240832951,0,0.293997735162021,0.5
"1418",91,"IN","Wet Tropics","Snapper North","2",10,-16.2924,145.496883333333,2014-11-19,"Daintree",93.7083333333333,0,2.33333333333333,3.91666666666667,6.25,40.5833333333333,0,2,1,"s","Ita",2020-04-12,0.148087206910736,4.5,43.3081369497555,2014,"2011 - 2014",4,0,0.0833333333333333,0.0128771484270206,0,0.494332939910353,1
"1419",102,"IN","Wet Tropics","Snapper North","2",11,-16.2924,145.496883333333,2015-09-01,"Daintree",93.0833333333333,0,2.91666666666667,3.875,6.79166666666667,43.5416666666667,0,2.08333333333333,1,"n","",NA,0.620833845366954,20,46.7770814682184,2015,"2012 - 2015",4,0.316264395622524,0.0905555555555556,0.0539855517710395,0,0.131745020462251,0
"1420",114,"IN","Wet Tropics","Snapper North","2",12,-16.2924,145.496883333333,2016-06-07,"Daintree",89.75,0.0416666666666667,4.75,5.25,10,55.5416666666667,0,2.79166666666667,1,"n","",NA,0.660463442532355,20.5,61.8848653667595,2016,"2013 - 2016",4,0.514971874015568,0.133333333333333,0.0574316036984656,0,0.142168627770726,0
"1421",118,"IN","Wet Tropics","Snapper North","2",13,-16.2924,145.496883333333,2017-09-04,"Daintree",92.7083333333333,0.0833333333333333,2.79166666666667,4.20833333333333,7,59.8333333333333,0,1.16666666666667,1,"b","",2020-02-01,0.341185864102684,11,64.5393258426966,2017,"2014 - 2017",4,0.514971874015568,0.0933333333333333,0.0296683360089291,0,0.209491672595901,0
"1422",136,"IN","Wet Tropics","Snapper North","2",14,-16.2924,145.496883333333,2018-07-28,"Daintree",88.75,0.0416666666666667,5.20833333333333,5.625,10.8333333333333,68.4166666666667,0,1.79166666666667,1,"n","",NA,0.339858935263856,11,77.0892018779343,2018,"2015 - 2018",4,0.676647916010379,0.144444444444444,0.0295529508925092,0,0.0968133770062258,0
"1423",143,"IN","Wet Tropics","Snapper North","2",15,-16.2924,145.496883333333,2019-08-08,"Daintree",85.2083333333333,0.166666666666667,6.41666666666667,8.08333333333333,14.5,61.5,0,1.91666666666667,1,"n","",NA,0.547305389863908,17,72.1760391198044,2019,"2016 - 2019",4,0.707992697871717,0.193333333333333,0.0475917730316442,0,0.168764941903812,0
"1424",154,"IN","Wet Tropics","Snapper North","2",16,-16.2924,145.496883333333,2020-07-18,"Daintree",83.5833333333333,0.125,8.91666666666667,7.04166666666667,15.9583333333333,62.5416666666667,0,3.625,1,"n","",NA,0.48130124513144,15,74.8255234297109,2020,"2017 - 2020",4,0.803432913735513,0.212777777777778,0.0418522821853426,0,0.172233663761118,0
"1425",170,"IN","Wet Tropics","Snapper North","2",17,-16.2924,145.496883333333,2021-06-15,"Daintree",77.3246855345912,0.291666666666667,12.1682389937107,10.1320754716981,22.3003144654088,55.6899895178197,0,5.62631027253669,1,"n","",NA,0.445983142597408,14,72.0209712238749,2021,"2018 - 2021",4,0.823004052411342,0.297337526205451,0.0387811428345573,0,0.131133284475176,0
"1426",174,"IN","Wet Tropics","Snapper North","2",18,-16.2924,145.496883333333,2022-05-14,"Daintree",69.2779350104822,0.333333333333333,14.9453354297694,15.2767295597484,30.2220649895178,42.5240566037736,0,7.27735849056604,1,"n","",NA,0.795273960722098,22.5,61.3818188970838,2022,"2019 - 2022",4,0.710240797082844,0.402960866526904,0.0691542574540955,0,0.161194791946628,0
"1427",186,"IN","Wet Tropics","Snapper North","2",19,-16.2924,145.496883333333,2023-08-15,"Daintree",67.7348008385744,0.208333333333333,17.1276205450734,14.7209119496855,31.8485324947589,48.602463312369,0,9.00235849056604,1,"n","",NA,0.95938704695788,28,71.7540506662127,2023,"2020 - 2023",4,0.702217419319031,0.424647099930119,0.0834249606050331,0,0.187267880736065,0
"1428",201,"IN","Wet Tropics","Snapper North","2",20,-16.2924,145.496883333333,2024-06-04,"Daintree",85.9115334813171,0.125,5.13288732683849,8.62224585851112,13.7551331853496,16.819639700744,0,1.33931434208904,1,"s","Jasper",2020-12-13,0.195995834377679,6,19.5778599440339,2024,"2021 - 2024",4,0.602956559092042,0.183401775804661,0.0170431160328417,0,-0.0275463559179586,0
"1429",221,"IN","Wet Tropics","Snapper North","5",1,-16.2918833333333,145.496516666667,2005-12-15,"Daintree",44.5992831738056,1.95737243769456,51.0652115927197,1.40485258645647,52.4700641791761,1.57562615507945,0.202631578947368,10.3235197018646,NA,NA,NA,NA,3.92401317573106,31.5,3.53285085085148,2005,"2002 - 2005",1,NA,0.699600855722349,0.341218537020092,0.800037618041524,-0.0809517367937195,0
"1430",230,"IN","Wet Tropics","Snapper North","5",2,-16.2918833333333,145.496516666667,2007-03-14,"Daintree",39.5625,7.9375,51.0625,0.6875,51.75,0.4375,0,12.875,1,"n","",NA,1.30671506352087,9,1.10584518167457,2006,"2003 - 2006",2,0,0.69,0.113627396827902,1,-0.0168354574338155,0.5
"1431",245,"IN","Wet Tropics","Snapper North","5",3,-16.2918833333333,145.496516666667,2007-11-27,"Daintree",29.5742924528302,9.43828616352201,59.2374213836478,1.5625,60.7999213836478,1.3125,0.312893081761006,15.2016509433962,1,"n","",NA,4.17421104083577,43,4.4379759958531,2007,"2004 - 2007",3,0.5,0.810665618448637,0.362974873116154,0.706435894465946,0.0168781178045015,0.5
"1432",253,"IN","Wet Tropics","Snapper North","5",4,-16.2918833333333,145.496516666667,2008-10-10,"Daintree",32.8856132075472,9.25943396226415,56.5412735849057,1.08451257861635,57.625786163522,0.3125,1.62657232704403,14.752358490566,1,"s","unknown storm",2020-03-01,3.19553421057309,39.5,0.950263563667659,2008,"2005 - 2008",4,0.5,0.768343815513627,0.277872540049834,1,0.0213707262280501,0.5
"1433",270,"IN","Wet Tropics","Snapper North","5",5,-16.2918833333333,145.496516666667,2009-12-01,"Daintree",33.0809748427673,8.62657232704403,56.9779874213836,1.06407232704403,58.0420597484277,0.688286163522013,1.56328616352201,11.752751572327,1,"n","",NA,1.51860160489254,18,2.08061028066256,2009,"2006 - 2009",4,0.367159220417022,0.773894129979036,0.132052313468916,0.950218199330997,-0.0535999108011498,0.5
"1434",276,"IN","Wet Tropics","Snapper North","5",6,-16.2918833333333,145.496516666667,2010-09-06,"Daintree",31.0625,14.25,53.5625,0.9375,54.5,0.9375,1.25,12,1,"n","",NA,2.89716246372593,32.5,3.01810865191147,2010,"2007 - 2010",4,0.367159220417022,0.726666666666667,0.251927170758777,0.853268662703068,-0.0491898701867607,0.5
"1435",293,"IN","Wet Tropics","Snapper North","5",7,-16.2918833333333,145.496516666667,2011-09-30,"Daintree",47.6666666666667,10.4481132075472,40.8223270440252,0.875393081761006,41.6977201257862,24.7067610062893,0.625393081761006,5.94300314465409,1,"d","",NA,0.496060618179592,8,51.8323657474601,2011,"2008 - 2011",4,0.0338258870836887,0.555969601677149,0.0431357059286602,0,-0.116168404204399,0
