fid,DHW,maxhs,HIR,SSTA,SSTA_SD,SSTA_freq,SSTA_freq_SD,LAT,LON,Depth,Year,Month,Seve,Seve2,DIST_M,DIST_L,PAR,kd490,ECOREGION,Site,wind,ONI,cyclone_100,cyclone_200,cyclone
27749,10.7429,2,0.173272,2.22645,0.579914,236,52.296,-13.27411175,143.9464417,-1.792519569,2016,3,0.999832,3,nan,41,44.1,0.622,20142,Great Barrier Reef,1.47545,1.58,0,0,1
27750,10.1029,1.94,0.162949,2.18161,0.586811,232,50.6618,-13.36719513,143.9621429,-1.956768751,2016,3,0.999832,3,nan,41,42.824,0.66,20142,Great Barrier Reef,1.47545,1.58,0,0,1
27751,4.79715,1.84,0.0872209,2.35774,0.658123,194,40.3267,-14.12823677,144.0022888,-1.956768751,2016,3,0.999832,3,nan,23,46.608,1.176,20142,Great Barrier Reef,2.4471,1.58,0,0,1
27752,9.92143,1.93,0.160023,2.20161,0.602591,239,51.3098,-13.47808075,144.0526428,-2.531640768,2016,3,0.999832,3,nan,45,40.676,0.746,20142,Great Barrier Reef,1.84872,1.58,0,0,1
27753,9.91001,1.97,0.159839,2.23387,0.610247,238,51.8967,-13.60047626,144.0956879,-1.710394979,2016,3,0.999832,3,nan,44,42.24,0.544,20142,Great Barrier Reef,1.84872,1.58,0,0,1
27754,6.84857,1.84,0.0805714,2.38032,0.643483,218,47.3072,-13.97915649,144.1161041,-2.203142405,2016,3,0.999832,3,nan,21,45.498,1.658,20142,Great Barrier Reef,2.4471,1.58,0,0,1
27755,10.0243,2.09,0.161682,2.26069,0.613153,239,51.5975,-13.67631626,144.1660614,-1.464021206,2016,3,0.999832,3,nan,48,42.886,1.04,20142,Great Barrier Reef,1.84872,1.58,0,0,1
27756,10.1614,2.16,0.149433,2.34621,0.504212,237,51.9078,-13.73683643,144.2373505,-2.203142405,2016,3,0.999832,3,nan,40,44.684,0.444,20142,Great Barrier Reef,2.16664,1.58,0,0,1
27757,6.98429,1.91,0.0812127,2.30258,0.617919,215,47.2205,-14.06813049,144.2423248,-0.971273661,2016,3,0.999832,3,1.25697,7,48.87,0.794,20142,Great Barrier Reef,2.4471,1.58,0,0,1
27758,9.39143,2.2,0.138109,2.38345,0.523712,234,51.4331,-13.86553955,144.3112946,-5.406001568,2016,3,0.999832,3,nan,24,46.25,0.788,20142,Great Barrier Reef,2.16471,1.58,0,0,1
27759,8.86287,2.18,0.130336,2.37793,0.520716,232,50.8232,-13.92119122,144.3566284,-1.546145797,2016,3,0.999832,3,nan,18,47.132,0.582,20142,Great Barrier Reef,2.16471,1.58,0,0,1
27760,8.22429,2.1,0.120945,2.30276,0.501666,229,49.4954,-13.95244312,144.4010773,-3.927758932,2016,3,0.999832,3,nan,16,48.608,0.414,20142,Great Barrier Reef,2.16471,1.58,0,0,1
27764,9.11571,2.18,0.136055,2.4069,0.461848,247,54.6902,-14.17453384,144.7350617,-6.637870312,2016,3,0.999832,3,nan,18,49.872,0.654,20142,Great Barrier Reef,2.37851,1.58,0,0,1
27765,9.42572,2.31,0.140682,2.53207,0.480685,243,55.1687,-14.06616116,144.747757,-13.86483383,2016,3,0.999832,3,nan,24,48.09,0.508,20142,Great Barrier Reef,2.37851,1.58,0,0,1
27766,7.29143,1.89,0.108827,2.30161,0.458121,237,50.7887,-14.36003113,144.7569885,-1.464021206,2016,3,0.999832,3,9.3716,9,48.376,1.828,20142,Great Barrier Reef,2.58891,1.58,0,0,1
27767,7.99429,1.93,0.119318,2.26452,0.47387,223,49.1152,-14.42552853,144.8897095,-0.560650706,2016,3,0.999832,3,0.797901,7,49.304,1.262,20142,Great Barrier Reef,2.58891,1.58,0,0,1
27768,10.0171,2.39,0.14951,2.59276,0.484104,249,56.2098,-14.20033455,144.8919373,-2.038893223,2016,3,0.999832,3,nan,27,48.744,0.65400004,20142,Great Barrier Reef,2.2949,1.58,0,0,1
27769,9.96429,2.4,0.148721,2.60276,0.49195,248,55.8166,-14.22637463,144.9583588,-0.971273661,2016,3,0.999832,3,nan,28,46.87,0.418,20142,Great Barrier Reef,2.58891,1.58,0,0,1
27771,10.5786,2.46,0.157889,2.63862,0.466654,249,55.6574,-14.28916931,145.1649628,-3.188637495,2016,3,0.999832,3,nan,31,47.65,0.314,20142,Great Barrier Reef,2.53691,1.58,0,0,0
27773,11.0743,2.33,0.165288,2.51345,0.443343,252,56.3803,-14.31356525,145.2370606,-5.570250511,2016,3,0.999832,3,nan,34,46.362,0.286,20142,Great Barrier Reef,2.53691,1.58,0,0,0
27774,10.5514,2.26,0.157484,2.45793,0.442485,253,56.4099,-14.34315395,145.2775269,-1.135522842,2016,3,0.999832,3,nan,34,45.172,0.476,20142,Great Barrier Reef,2.36654,1.58,0,0,0
27775,10.1029,2.2,0.150789,2.40759,0.436365,255,56.5496,-14.37976837,145.3512878,-6.966368675,2016,3,0.999832,3,nan,32,45.92,0.436,20142,Great Barrier Reef,2.36654,1.58,0,0,0
27776,3.67,1.76,0.087381,2.05742,0.433258,218,47.6518,-15.42865181,145.508316,-3.024388313,2016,3,0.999832,3,nan,22,46.214,0.818,20142,Great Barrier Reef,3.35456,1.58,0,0,1
27778,3.66858,1.79,0.087347,2.01774,0.429576,220,47.6637,-15.51265526,145.5341797,-1.792519569,2016,3,0.999832,3,nan,24,44.156,0.698,20142,Great Barrier Reef,3.73825,1.58,0,0,1
27779,11.3986,2.26,0.170128,2.45793,0.384418,259,57.0173,-14.49668884,145.5367737,-15.17882729,2016,3,0.999832,3,nan,19,49.344,0.622,20142,Great Barrier Reef,2.53889,1.58,0,0,0
27781,7.73858,2.11,0.126862,2.35621,0.456681,236,51.5789,-15.05088806,145.5700073,-6.391496658,2016,3,0.999832,3,nan,21,47.296,0.81,20142,Great Barrier Reef,3.09776,1.58,0,0,0
27782,6.34,1.97,0.103934,2.24035,0.444614,233,51.1743,-15.13893986,145.5713043,-10.90834904,2016,3,0.999832,3,nan,21,46.208,0.69800001,20142,Great Barrier Reef,3.09776,1.58,0,0,0
27783,4.75286,1.77,0.0779157,2.14355,0.433745,225,49.6338,-15.28826046,145.5735321,-14.93245411,2016,3,0.999832,3,nan,23,45.186,0.732,20142,Great Barrier Reef,3.35456,1.58,0,0,1
27784,4.78572,1.77,0.0784544,2.11387,0.423425,232,50.679,-15.35902119,145.5814819,-13.28996181,2016,3,0.999832,3,nan,26,46.44,0.752,20142,Great Barrier Reef,3.35456,1.58,0,0,1
27785,3.21857,1.8,0.0919592,1.97226,0.446611,212,45.6949,-15.77656364,145.5818024,-11.81171989,2016,3,0.999832,3,nan,23,44.33,0.66000003,20142,Great Barrier Reef,4.06261,1.58,0,0,1
27787,8.61144,2.16,0.134554,2.39173,0.426936,242,53.3117,-15.0979948,145.6364136,-2.285267115,2016,3,0.999832,3,nan,27,47.22,0.698,20142,Great Barrier Reef,3.09776,1.58,0,0,0
27790,3.48715,1.75,0.0830273,1.97742,0.431623,221,47.4765,-15.90518665,145.6568298,-1.628270388,2016,3,0.999832,3,nan,25,45.736,0.902,20142,Great Barrier Reef,4.06261,1.58,0,0,1
27792,10.9386,2.31,0.170915,2.50793,0.418974,256,55.8843,-14.95040894,145.6901856,-1.956768751,2016,3,0.999832,3,nan,23,44.418,0.56,20142,Great Barrier Reef,2.8475,1.58,0,0,0
27793,3.83286,1.75,0.0912586,1.98129,0.414795,222,46.7443,-16.19220161,145.6934204,-3.281691432,2016,3,0.999832,3,nan,23,46.23,1.038,20142,Great Barrier Reef,4.0626,1.58,0,0,1
27794,10.1471,2.27,0.158549,2.47759,0.414501,250,54.7065,-15.03404808,145.6959381,-12.7150898,2016,3,0.999832,3,nan,29,46.472,0.534,20142,Great Barrier Reef,3.09776,1.58,0,0,0
27796,10.1471,2.27,0.158549,2.47759,0.414501,250,54.7065,-15.07281303,145.7237244,-10.82622433,2016,3,0.999832,3,nan,34,45.294,0.562,20142,Great Barrier Reef,3.09776,1.58,0,0,0
27797,8.45715,1.88,0.138642,2.07516,0.377243,240,53.3879,-15.28094673,145.7518463,-16.00007439,2016,3,0.999832,3,nan,43,43.98,0.572,20142,Great Barrier Reef,3.10971,1.58,0,0,0
27799,4.03143,1.86,0.118572,1.97379,0.409003,231,48.4478,-16.41407585,145.7674561,-2.427739859,2016,3,0.999832,3,nan,30,46.17,1.236,20142,Great Barrier Reef,4.3188,1.58,0,0,1
27800,7.20428,1.9,0.122107,2.07097,0.391073,236,52.108,-15.74977016,145.7807922,-11.31897163,2016,3,0.999832,3,nan,45,45.248,0.652,20142,Great Barrier Reef,3.8139,1.58,0,0,0
27801,4.99714,1.89,0.0925397,2.0271,0.415736,232,49.7905,-16.3209343,145.7925568,-17.58519745,2016,3,0.999832,3,nan,31,48.3,0.632,20142,Great Barrier Reef,4.3188,1.58,0,0,0
27802,6.43858,1.81,0.109128,2.01936,0.400327,237,51.6356,-15.87716198,145.7962952,-17.47831535,2016,3,0.999832,3,nan,40,46.52,0.728,20142,Great Barrier Reef,3.8139,1.58,0,0,0
27803,7.46714,1.93,0.122412,2.09678,0.390355,234,52.2392,-15.71876621,145.8003693,-1.299772024,2016,3,0.999832,3,nan,47,45.158,0.648,20142,Great Barrier Reef,3.42822,1.58,0,0,0
27804,8.65143,1.99,0.141827,2.07966,0.359402,238,52.4977,-15.43488216,145.8008728,-3.106513023,2016,3,0.999832,3,nan,51,43.73,0.608,20142,Great Barrier Reef,3.10971,1.58,0,0,0
27805,6.79715,1.86,0.115206,2.06097,0.393701,234,51.6318,-15.78924942,145.8032379,-2.121017933,2016,3,0.999832,3,nan,46,44.204,0.67,20142,Great Barrier Reef,3.8139,1.58,0,0,0
27806,8.54715,1.99,0.140117,2.08138,0.36396,237,52.1522,-15.48834705,145.805542,-12.05809307,2016,3,0.999832,3,nan,52,43.706,0.542,20142,Great Barrier Reef,3.42822,1.58,0,0,0
27807,7.71143,1.97,0.126417,2.09258,0.388467,234,52.1064,-15.64650345,145.8079987,-17.23194313,2016,3,0.999832,3,nan,48,44.88,0.48600003,20142,Great Barrier Reef,3.42822,1.58,0,0,0
27809,6.08715,1.78,0.103172,2.02871,0.406906,239,51.6755,-15.94987965,145.8207855,-8.033987999,2016,3,0.999832,3,nan,40,45.844,0.78,20142,Great Barrier Reef,3.8139,1.58,0,0,0
27810,6.60143,1.86,0.10822,2.05355,0.406514,240,51.9633,-16.10412598,145.8332825,-18.74329853,2016,3,0.999832,3,nan,39,46.132,0.742,20142,Great Barrier Reef,4.09495,1.58,0,0,0
27811,6.77143,1.85,0.111007,2.03871,0.403354,240,52.1054,-16.03521538,145.8352509,-18.23885155,2016,3,0.999832,3,nan,39,47.338,0.686,20142,Great Barrier Reef,4.09495,1.58,0,0,0
27812,3.78429,1.97,0.114675,2.04242,0.414894,222,48.2276,-16.54697227,145.8624573,-2.277735353,2016,3,0.999832,3,nan,28,42.99,0.864,20142,Great Barrier Reef,4.52387,1.58,0,0,0
27814,4.28143,2.08,0.125924,2.15035,0.412143,225,48.6756,-16.63996506,145.9327698,-3.892611861,2016,3,0.999832,3,nan,25,41.392,0.516,20143,Great Barrier Reef,4.52387,1.58,0,0,0
27815,6.40857,2.23,0.112431,2.29207,0.416551,237,51.7027,-16.46511841,145.9902802,-1.691961348,2016,3,0.999832,3,nan,44,45.062,1.308,20143,Great Barrier Reef,4.3188,1.58,0,0,0
27819,2.55714,1.71,0.0983517,1.8169,0.43223,189,38.0554,-15.99325752,145.4363251,-0.560650706,2016,3,0.333389,1,1.44189,0,49.746,1.134,20143,Great Barrier Reef,3.26367,1.58,0,0,1
27821,2.35429,1.66,0.0941715,1.76517,0.408803,196,38.1308,-16.10403824,145.4644013,-2.117593765,2016,3,0.333389,1,4.77022,0,50.92,1.3440001,20143,Great Barrier Reef,3.26367,1.58,0,0,1
27823,7.35,1.91,0.118548,2.23,0.578971,217,46.5932,-13.52589226,143.7909546,-13.12571335,2016,3,0.666611,2,nan,19,40.62,1.272,20142,Great Barrier Reef,1.76936,1.58,0,0,1
27824,8.38714,2.04,0.12334,2.27448,0.455772,220,48.8628,-12.79762459,143.8024597,-2.367391586,2016,3,0.666611,2,nan,29,45.022,0.6,20142,Great Barrier Reef,1.00624,1.58,0,0,0
27825,8.20714,1.8,0.132373,2.19968,0.569943,223,47.5239,-13.42310429,143.8153076,-4.749004841,2016,3,0.666611,2,nan,24,42.64,0.942,20142,Great Barrier Reef,1.47545,1.58,0,0,1
27826,8.14572,2,0.11979,2.24828,0.447001,226,49.6602,-12.89378929,143.81987,-1.710394979,2016,3,0.666611,2,nan,30,44.218,0.67,20142,Great Barrier Reef,1.00624,1.58,0,0,0
27828,8.72286,2.06,0.128277,2.30828,0.452736,234,51.1588,-12.96533298,143.828598,-1.87464416,2016,3,0.666611,2,nan,33,43.012,0.636,20142,Great Barrier Reef,1.00624,1.58,0,0,1
27830,6.66143,1.88,0.109204,2.21,0.588265,219,47.1141,-13.75963593,143.8379364,-1.299772024,2016,3,0.666611,2,nan,17,43.758,0.714,20142,Great Barrier Reef,2.05115,1.58,0,0,1
27832,6.79286,1.89,0.109562,2.18586,0.587628,219,46.9299,-13.55240631,143.8520508,-10.66197491,2016,3,0.666611,2,nan,22,41.004,1.106,20142,Great Barrier Reef,1.76936,1.58,0,0,1
27833,9.27286,2.02,0.136366,2.26828,0.439509,237,51.8871,-13.02247143,143.8589172,-1.710394979,2016,3,0.666611,2,nan,35,43.896,0.622,20142,Great Barrier Reef,1.21296,1.58,0,0,1
27835,6.85715,1.86,0.112412,2.16,0.595881,226,48.1123,-13.74318218,143.905777,-2.77801466,2016,3,0.666611,2,nan,24,43.276,0.898,20142,Great Barrier Reef,2.05115,1.58,0,0,1
27836,7.16714,1.93,0.115599,2.21586,0.595657,222,47.8682,-13.64098835,143.9216766,-16.32857132,2016,3,0.666611,2,nan,25,42.694,0.892,20142,Great Barrier Reef,1.76936,1.58,0,0,1
27838,10.5771,1.98,0.170599,2.19903,0.583455,235,51.8739,-13.32482433,143.9733734,-8.690984726,2016,3,0.666611,2,nan,43,43.974,0.658,20142,Great Barrier Reef,1.47545,1.58,0,0,1
27839,9.33714,1.91,0.150599,2.15678,0.586597,233,50.1328,-13.39894772,143.9745331,-2.038893223,2016,3,0.666611,2,nan,41,43.004,0.684,20142,Great Barrier Reef,1.47545,1.58,0,0,1
27841,7.94857,1.94,0.128203,2.16034,0.609392,227,49.081,-13.76837921,143.9794464,-12.14021778,2016,3,0.666611,2,nan,30,43.772,0.866,20142,Great Barrier Reef,2.05115,1.58,0,0,1
27842,6.28572,1.73,0.112245,2.39806,0.642557,214,45.854,-14.00527954,143.9821777,-0.077953339,2016,3,0.666611,2,nan,26,42.906,1.364,20142,Great Barrier Reef,2.30933,1.58,0,0,1
27843,7.79571,1.94,0.125737,2.20516,0.622976,225,48.9677,-13.85837936,144.027832,-1.217647433,2016,3,0.666611,2,nan,30,44.928,1.094,20142,Great Barrier Reef,2.16664,1.58,0,0,1
27844,9.94715,1.94,0.160438,2.24387,0.607837,242,52.2423,-13.54211235,144.0896912,-2.203142405,2016,3,0.666611,2,nan,45,41.972,0.72,20142,Great Barrier Reef,1.84872,1.58,0,0,1
27845,9.82001,2.01,0.158387,2.19645,0.610751,239,51.5455,-13.62558937,144.1039124,-4.420506477,2016,3,0.666611,2,nan,45,42.236,0.53,20142,Great Barrier Reef,1.84872,1.58,0,0,1
27846,9.98,2.19,0.146765,2.38138,0.516485,236,52.0146,-13.78010464,144.2670593,-1.381896615,2016,3,0.666611,2,nan,34,45.336,0.49,20142,Great Barrier Reef,2.16471,1.58,0,0,1
27847,7.74572,2,0.115608,2.21903,0.481676,226,49.149,-13.97737408,144.454834,-1.217647433,2016,3,0.666611,2,nan,17,48.538,0.394,20142,Great Barrier Reef,2.43357,1.58,0,0,1
27848,7.76286,1.98,0.115864,2.19724,0.475046,229,49.4978,-13.98367882,144.5200043,-2.121017933,2016,3,0.666611,2,nan,15,47.996,0.42,20142,Great Barrier Reef,2.37851,1.58,0,0,1
27849,8.84143,2.07,0.131962,2.28241,0.486688,234,50.8442,-13.96196938,144.5743866,-2.942263842,2016,3,0.666611,2,nan,18,46.068,0.444,20142,Great Barrier Reef,2.07234,1.58,0,0,1
27850,8.60001,1.99,0.101177,2.27871,0.444745,230,50.3718,-14.16754627,144.6464081,-12.55084038,2016,3,0.666611,2,nan,11,49.742,0.732,20142,Great Barrier Reef,2.37851,1.58,0,0,1
27851,8.47858,2.03,0.126546,2.28862,0.459142,246,52.7523,-14.23914433,144.7396851,-3.927758932,2016,3,0.666611,2,nan,15,48.932,0.73,20142,Great Barrier Reef,2.48984,1.58,0,0,1
27852,8.53143,2.06,0.127335,2.30138,0.47071,245,52.8937,-14.30921268,144.7904053,-1.87464416,2016,3,0.666611,2,nan,15,49.786,0.788,20142,Great Barrier Reef,2.58891,1.58,0,0,1
27853,10.3871,2.45,0.155032,2.64793,0.485296,248,56.4771,-14.21223068,144.9283142,-3.270762205,2016,3,0.666611,2,nan,27,45.22,0.396,20142,Great Barrier Reef,2.2949,1.58,0,0,1
27854,8.83001,2.12,0.131791,2.3469,0.485787,236,51.2139,-14.41412067,144.9510498,-2.77801466,2016,3,0.666611,2,6.66027,9,49.182,0.68800002,20142,Great Barrier Reef,2.58891,1.58,0,0,1
27855,9.16429,2.2,0.13678,2.41241,0.487471,240,52.363,-14.39865017,145.0350189,-2.531640768,2016,3,0.666611,2,nan,13,47.084,0.81200004,20142,Great Barrier Reef,2.53691,1.58,0,0,1
27856,10.7286,2.5,0.160128,2.68345,0.479816,249,56.2355,-14.26767063,145.0677795,-15.42520142,2016,3,0.666611,2,nan,27,47.304,0.34,20142,Great Barrier Reef,2.53691,1.58,0,0,1
27857,9.28143,2.24,0.138529,2.44276,0.48176,239,52.7118,-14.4156599,145.0892639,-16.49282074,2016,3,0.666611,2,nan,15,46.012,0.73800004,20142,Great Barrier Reef,2.53691,1.58,0,0,1
27858,10.2843,2.21,0.153497,2.41759,0.428905,257,56.5706,-14.44501114,145.4103699,-15.01457882,2016,3,0.666611,2,nan,23,47.588,0.57,20142,Great Barrier Reef,2.36654,1.58,0,0,0
27862,11.2443,2.21,0.167825,2.41276,0.393916,260,57.3709,-14.45256233,145.4821167,-15.58945084,2016,3,0.666611,2,nan,21,47.554,0.568,20142,Great Barrier Reef,2.36654,1.58,0,0,0
27863,2.59572,1.63,0.0811162,1.73862,0.393588,205,39.65,-16.2443924,145.4857636,-11.24466228,2016,3,0.666611,2,3.67114,2,50.65,0.73,20143,Great Barrier Reef,2.51059,1.58,0,0,1
27864,7.95572,2.1,0.124308,2.33655,0.46999,233,50.9316,-14.93945408,145.4880066,-3.599260569,2016,3,0.666611,2,nan,12,49.026,0.714,20142,Great Barrier Reef,3.05347,1.58,0,0,0
27865,3.46143,1.77,0.082415,2.01226,0.433891,215,46.7363,-15.48573685,145.5027313,-2.203142405,2016,3,0.666611,2,nan,22,44.156,0.698,20142,Great Barrier Reef,3.73825,1.58,0,0,1
27867,8.72,2.15,0.13625,2.35759,0.463906,238,51.8648,-14.81170082,145.5207214,-3.270762205,2016,3,0.666611,2,nan,2,50.438,0.79,20142,Great Barrier Reef,2.8475,1.58,0,0,0
27868,9.07143,2.21,0.141741,2.41276,0.46071,241,52.2388,-14.8655138,145.5276184,-16.0821991,2016,3,0.666611,2,nan,4,50.056,0.754,20142,Great Barrier Reef,2.8475,1.58,0,0,0
27869,3.60429,1.79,0.0858164,1.98774,0.431351,218,47.2804,-15.55632114,145.5321808,-7.376991749,2016,3,0.666611,2,nan,23,43.332,0.586,20142,Great Barrier Reef,3.73825,1.58,0,0,1
27870,2.90429,1.82,0.107566,1.92862,0.449995,204,43.8232,-15.87277699,145.5744324,-3.188637495,2016,3,0.666611,2,nan,19,43.89,0.28,20142,Great Barrier Reef,4.06261,1.58,0,0,1
27871,11.39,2.22,0.17,2.40828,0.37518,259,57.4391,-14.54767418,145.5889893,-14.19333267,2016,3,0.666611,2,nan,18,48.606,0.454,20142,Great Barrier Reef,2.53889,1.58,0,0,0
27874,3.79857,1.72,0.0904422,1.95193,0.411343,229,47.9538,-16.12334633,145.6871643,-2.156219721,2016,3,0.666611,2,nan,23,49.172,0.778,20142,Great Barrier Reef,4.0626,1.58,0,0,1
27875,10.7943,2.29,0.168661,2.49276,0.417152,250,54.8488,-14.99295044,145.7033539,-19.77780533,2016,3,0.666611,2,nan,27,44.522,0.602,20142,Great Barrier Reef,3.09776,1.58,0,0,0
27876,9.3443,1.93,0.146005,2.18483,0.384969,245,53.9605,-15.18930244,145.7383728,-1.464021206,2016,3,0.666611,2,nan,39,42.98,0.676,20142,Great Barrier Reef,3.09776,1.58,0,0,0
27877,8.71143,1.97,0.136116,2.05966,0.361222,237,52.981,-15.36378002,145.7829285,-5.159627914,2016,3,0.666611,2,nan,47,43.226,0.546,20142,Great Barrier Reef,3.10971,1.58,0,0,0
27878,8.26143,2,0.135433,2.09355,0.373815,236,52.4768,-15.55718899,145.7962036,-4.174132824,2016,3,0.666611,2,nan,50,42.542,0.476,20142,Great Barrier Reef,3.42822,1.58,0,0,0
27880,7.27857,1.84,0.117396,2.02387,0.398914,242,52.4083,-15.98979378,145.8322144,-1.299772024,2016,3,0.666611,2,nan,40,46.15,0.668,20142,Great Barrier Reef,4.09495,1.58,0,0,0
27881,4.28143,2.08,0.125924,2.15035,0.412143,225,48.6756,-16.67423248,145.9369507,-1.816819608,2016,3,0.666611,2,nan,21,41.392,0.516,20143,Great Barrier Reef,4.52387,1.58,0,0,0
27882,4.38429,2.12,0.12895,2.18828,0.414455,228,49.4728,-16.65520287,145.9928436,-2.007886529,2016,3,0.666611,2,nan,25,39.938,0.466,20143,Great Barrier Reef,4.52387,1.58,0,0,0
27883,6.40857,2.23,0.112431,2.29207,0.416551,237,51.7027,-16.42810822,145.9967499,-1.857881904,2016,3,0.666611,2,nan,47,45.062,1.308,20143,Great Barrier Reef,4.3188,1.58,0,0,0
27888,8.40286,1.72,0.13553,2.08484,0.560556,228,51.7347,-12.38443565,143.7570648,-2.285267115,2016,3,0.666611,2,nan,39,45.322,0.65,20142,Great Barrier Reef,0.473266,1.58,0,0,0
27889,8.76429,1.88,0.128887,2.10379,0.577388,225,50.6616,-12.483531,143.7587128,-2.449516296,2016,3,0.666611,2,nan,38,44.68,0.676,20142,Great Barrier Reef,0.761445,1.58,0,0,0
27892,8.43143,1.74,0.140524,2.12484,0.566628,233,53.9467,-12.19409657,143.7805939,-3.188637495,2016,3,0.666611,2,nan,42,46.308,0.652,20142,Great Barrier Reef,0.303414,1.58,0,0,0
27894,8.72143,1.79,0.145357,2.09173,0.566417,230,53.8768,-12.09514523,143.8037109,-0.971273661,2016,3,0.666611,2,nan,40,48.214,0.676,20142,Great Barrier Reef,0.303414,1.58,0,0,0
27896,8.86714,1.77,0.147786,2.10968,0.565382,230,53.7567,-12.14468956,143.8108673,-2.449516296,2016,3,0.666611,2,nan,44,48.642,0.66,20142,Great Barrier Reef,0.303414,1.58,0,0,0
27898,10.63,2.01,0.156324,2.23724,0.594769,240,56.5874,-12.04671574,143.8965759,-4.913253784,2016,3,0.666611,2,nan,47,48.244,0.626,20142,Great Barrier Reef,0.303414,1.58,0,0,0
27901,2.62429,1.75,0.100934,1.86034,0.445178,176,35.57,-15.94005394,145.4004822,-5.699470043,2016,3,0.666611,2,4.4847,0,46.148,1.108,20143,Great Barrier Reef,3.42462,1.58,0,0,1
27903,10.48,2.11,0.124762,2.64,0.640805,219,48.9449,-11.99827003,143.2411804,-8.116112709,2016,3,0.999832,3,3.26885,0,50.738,0.698,20142,Great Barrier Reef,0.603251,1.58,0,0,0
27907,10.5029,2.09,0.125034,2.60586,0.624676,226,50.6149,-11.96976376,143.2860107,-6.327444077,2016,3,0.999832,3,1.84986,3,48.578,0.624,20142,Great Barrier Reef,0.377422,1.58,0,0,0
27908,10.1829,2.02,0.121225,2.53621,0.606578,224,49.5825,-12.02940845,143.3006287,-1.299772024,2016,3,0.999832,3,7.78963,5,49.828,1.034,20142,Great Barrier Reef,0.564469,1.58,0,0,0
27909,10.4886,2.07,0.124864,2.57586,0.599964,231,51.718,-11.93292141,143.3714142,-1.546145797,2016,3,0.999832,3,nan,9,49.436,1.368,20142,Great Barrier Reef,0.377422,1.58,0,0,0
27910,9.94001,2.02,0.116941,2.51621,0.557752,223,49.1954,-12.14226151,143.3746796,-1.792519569,2016,3,0.999832,3,nan,16,47.614,0.758,20142,Great Barrier Reef,0.564469,1.58,0,0,0
27911,9.34572,1.96,0.10995,2.41,0.508135,220,48.3418,-12.29255772,143.4089508,-0.724899888,2016,3,0.999832,3,nan,0,45.054,0.794,20142,Great Barrier Reef,0.75878,1.58,0,0,0
27912,10.0029,2,0.119082,2.48759,0.574241,230,51.7292,-11.94813156,143.4171753,-1.299772024,2016,3,0.999832,3,nan,6,49.558,1.254,20142,Great Barrier Reef,0.377422,1.58,0,0,0
27913,8.65286,1.79,0.101798,2.23621,0.495884,219,48.5848,-12.31373787,143.4333649,-16.985569,2016,3,0.999832,3,nan,4,45.054,0.794,20142,Great Barrier Reef,0.75878,1.58,0,0,0
27914,7.68858,1.84,0.0904539,2.21379,0.500287,214,47.0121,-12.473526,143.4760895,-18.38168716,2016,3,0.999832,3,nan,15,45.002,1.59,20142,Great Barrier Reef,0.75878,1.58,0,0,0
27916,9.68286,1.84,0.113916,2.28172,0.539162,229,51.8258,-11.91147614,143.4964447,-15.34307671,2016,3,0.999832,3,nan,3,48.34,1.112,20142,Great Barrier Reef,0.377422,1.58,0,0,0
27917,7.06001,1.82,0.0840477,2.13379,0.502892,218,47.4934,-12.55867386,143.5296021,-14.60395527,2016,3,0.999832,3,nan,12,45.602,1.456,20142,Great Barrier Reef,0.892216,1.58,0,0,0
27919,9.50571,1.78,0.111832,2.01161,0.432752,233,46.655,-13.06491184,143.5563049,-1.217647433,2016,3,0.999832,3,5.9654,5,44.64,0.77,20142,Great Barrier Reef,1.16951,1.58,0,0,1
27921,7.16572,1.78,0.105378,2.07,0.488254,214,45.7406,-12.63278866,143.563446,-15.91794872,2016,3,0.999832,3,nan,14,44.15,1.234,20142,Great Barrier Reef,0.892216,1.58,0,0,0
27922,9.46572,1.7,0.111361,2.10677,0.435324,226,45.8626,-13.21789646,143.5707092,-0.971273661,2016,3,0.999832,3,2.92124,3,48.92,1.552,20142,Great Barrier Reef,1.16951,1.58,0,0,1
27924,8.57144,1.66,0.10084,2.1471,0.47534,218,45.5445,-13.27562618,143.5960083,-1.381896615,2016,3,0.999832,3,9.54317,7,59.4,1.5,20142,Great Barrier Reef,1.18094,1.58,0,0,1
27925,9.26286,1.74,0.132327,2.13742,0.496863,226,46.6205,-13.38262463,143.5974274,-2.121017933,2016,3,0.999832,3,1.34571,2,43.07,1.5,20142,Great Barrier Reef,1.18094,1.58,0,0,1
27926,7.57143,1.66,0.090136,1.92742,0.475747,215,45.4104,-12.88673019,143.6000214,-0.807024479,2016,3,0.999832,3,8.8912,8,42.506,1.198,20142,Great Barrier Reef,1.10914,1.58,0,0,1
27927,8.71286,1.68,0.102504,2.15226,0.485824,221,45.9175,-13.32652664,143.6007538,-7.623365402,2016,3,0.999832,3,5.45877,6,43.082,0.728,20142,Great Barrier Reef,1.18094,1.58,0,0,1
27928,7.31572,1.72,0.107584,1.95862,0.48921,215,46.2,-12.76817226,143.6130219,-14.76820469,2016,3,0.999832,3,nan,12,43.374,0.972,20142,Great Barrier Reef,1.10914,1.58,0,0,1
27929,8.16001,1.69,0.0983133,1.94903,0.45734,219,45.7036,-12.98971653,143.6144867,-0.724899888,2016,3,0.999832,3,nan,11,44.62,1.2140001,20142,Great Barrier Reef,1.16951,1.58,0,0,1
